ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-31,119.7904473701329,114.11212215686693,123.98817904918698,119.7904473701329,119.7904473701329,-0.5417335025894403,-0.5417335025894403,-0.5417335025894403,-0.5417335025894403,-0.5417335025894403,-0.5417335025894403,0.0,0.0,0.0,119.24871386754346
2023-06-01,120.19726685947231,115.11402596245551,124.94720129192379,120.19726685947231,120.19726685947231,-0.3280413403848776,-0.3280413403848776,-0.3280413403848776,-0.3280413403848776,-0.3280413403848776,-0.3280413403848776,0.0,0.0,0.0,119.86922551908744
2023-06-02,120.59195842756156,116.64754425197258,125.91399256279006,120.59195842756156,120.59195842756156,0.48940226060679687,0.48940226060679687,0.48940226060679687,0.48940226060679687,0.48940226060679687,0.48940226060679687,0.0,0.0,0.0,121.08136068816836
2023-06-05,121.77603313182935,117.02838652662011,126.43565465314171,121.77603313182935,121.77603313182935,0.11909043811200591,0.11909043811200591,0.11909043811200591,0.11909043811200591,0.11909043811200591,0.11909043811200591,0.0,0.0,0.0,121.89512356994136
2023-06-06,122.17072469991861,116.70170828726451,126.89304166127197,122.17072469991861,122.17072469991861,-0.3639798247427538,-0.3639798247427538,-0.3639798247427538,-0.3639798247427538,-0.3639798247427538,-0.3639798247427538,0.0,0.0,0.0,121.80674487517585
2023-06-07,122.5654162680079,117.23447701793908,127.02694506815058,122.5654162680079,122.5654162680079,-0.5417335025892847,-0.5417335025892847,-0.5417335025892847,-0.5417335025892847,-0.5417335025892847,-0.5417335025892847,0.0,0.0,0.0,122.02368276541861
2023-06-08,122.96010783609715,118.08135638421463,127.49902936326963,122.96010783609715,122.96010783609715,-0.3280413403846469,-0.3280413403846469,-0.3280413403846469,-0.3280413403846469,-0.3280413403846469,-0.3280413403846469,0.0,0.0,0.0,122.63206649571251
2023-06-09,123.35479940418641,118.59200407612703,128.61248397629288,123.35479940418641,123.35479940418641,0.48940226060700315,0.48940226060700315,0.48940226060700315,0.48940226060700315,0.48940226060700315,0.48940226060700315,0.0,0.0,0.0,123.84420166479342
2023-06-12,124.5388741084542,120.12104297172905,129.24272153784662,124.5388741084542,124.5388741084542,0.11909043811113564,0.11909043811113564,0.11909043811113564,0.11909043811113564,0.11909043811113564,0.11909043811113564,0.0,0.0,0.0,124.65796454656532
2023-06-13,124.93356567654345,119.42132454681752,129.45339651564245,124.93356567654345,124.93356567654345,-0.36397982474332813,-0.36397982474332813,-0.36397982474332813,-0.36397982474332813,-0.36397982474332813,-0.36397982474332813,0.0,0.0,0.0,124.56958585180013
2023-06-14,125.20743923103966,119.7502403037634,129.48026263818943,125.20743923103966,125.20743923103966,-0.541733502589129,-0.541733502589129,-0.541733502589129,-0.541733502589129,-0.541733502589129,-0.541733502589129,0.0,0.0,0.0,124.66570572845053
2023-06-15,125.48131278553586,119.85829283492748,130.0300160586429,125.48131278553586,125.48131278553586,-0.3280413403839709,-0.3280413403839709,-0.3280413403839709,-0.3280413403839709,-0.3280413403839709,-0.3280413403839709,0.0,0.0,0.0,125.15327144515189
2023-06-16,125.75518634003205,121.62441074930545,131.26796843884068,125.75518634003205,125.75518634003205,0.4894022606058624,0.4894022606058624,0.4894022606058624,0.4894022606058624,0.4894022606058624,0.4894022606058624,0.0,0.0,0.0,126.24458860063791
2023-06-20,126.85068055801686,121.96959784082374,131.40627135844565,126.85068055801686,126.85068055801686,-0.3639798247439024,-0.3639798247439024,-0.3639798247439024,-0.3639798247439024,-0.3639798247439024,-0.3639798247439024,0.0,0.0,0.0,126.48670073327295
2023-06-21,127.12455411251305,121.86299773252185,131.45951592380405,127.12455411251305,127.12455411251305,-0.5417335025895428,-0.5417335025895428,-0.5417335025895428,-0.5417335025895428,-0.5417335025895428,-0.5417335025895428,0.0,0.0,0.0,126.58282060992352
2023-06-22,127.39842766700926,122.00633745768286,131.85466968850946,127.39842766700926,127.39842766700926,-0.32804134038629346,-0.32804134038629346,-0.32804134038629346,-0.32804134038629346,-0.32804134038629346,-0.32804134038629346,0.0,0.0,0.0,127.07038632662297
2023-06-23,127.67230122150546,123.14288356793617,132.68759517074253,127.67230122150546,127.67230122150546,0.48940226060623704,0.48940226060623704,0.48940226060623704,0.48940226060623704,0.48940226060623704,0.48940226060623704,0.0,0.0,0.0,128.1617034821117
2023-06-26,128.49392188499405,123.75523167398954,133.4678550936612,128.49392188499405,128.49392188499405,0.11909043811308676,0.11909043811308676,0.11909043811308676,0.11909043811308676,0.11909043811308676,0.11909043811308676,0.0,0.0,0.0,128.61301232310714
2023-06-27,128.67161573109587,123.30910891917303,133.01512463684628,128.67161573109587,128.67161573109587,-0.36397982474232127,-0.36397982474232127,-0.36397982474232127,-0.36397982474232127,-0.36397982474232127,-0.36397982474232127,0.0,0.0,0.0,128.30763590635354
2023-06-28,128.84930957719766,123.69581361715876,133.1216522807809,128.84930957719766,128.84930957719766,-0.5417335025899567,-0.5417335025899567,-0.5417335025899567,-0.5417335025899567,-0.5417335025899567,-0.5417335025899567,0.0,0.0,0.0,128.3075760746077
2023-06-29,129.02700342329948,124.03919912733011,133.51968063427014,129.02700342329948,129.02700342329948,-0.32804134038584015,-0.32804134038584015,-0.32804134038584015,-0.32804134038584015,-0.32804134038584015,-0.32804134038584015,0.0,0.0,0.0,128.69896208291362
2023-06-30,129.2046972694013,124.67503147617685,134.41867005550347,129.2046972694013,129.2046972694013,0.48940226060627495,0.48940226060627495,0.48940226060627495,0.48940226060627495,0.48940226060627495,0.48940226060627495,0.0,0.0,0.0,129.69409953000758
2023-07-03,129.73777880770672,124.80306407284395,134.6914773289807,129.73777880770672,129.73777880770672,0.1190904381130949,0.1190904381130949,0.1190904381130949,0.1190904381130949,0.1190904381130949,0.1190904381130949,0.0,0.0,0.0,129.8568692458198
2023-07-05,130.09316649991032,124.73368813244836,134.5156708230899,130.09316649991032,130.09316649991032,-0.5417335025898009,-0.5417335025898009,-0.5417335025898009,-0.5417335025898009,-0.5417335025898009,-0.5417335025898009,0.0,0.0,0.0,129.55143299732052
2023-07-06,130.27086034601214,124.8639246401001,134.94511865343796,130.27086034601214,130.27086034601214,-0.32804134038538674,-0.32804134038538674,-0.32804134038538674,-0.32804134038538674,-0.32804134038538674,-0.32804134038538674,0.0,0.0,0.0,129.94281900562675
2023-07-07,130.44855419211396,126.19434397403656,135.64273175375095,130.44855419211396,130.44855419211396,0.4894022606066494,0.4894022606066494,0.4894022606066494,0.4894022606066494,0.4894022606066494,0.4894022606066494,0.0,0.0,0.0,130.9379564527206
2023-07-10,130.8753047639793,125.99695871371111,135.74100204835935,130.8753047639793,130.8753047639793,0.11909043811222465,0.11909043811222465,0.11909043811222465,0.11909043811222465,0.11909043811222465,0.11909043811222465,0.0,0.0,0.0,130.99439520209154
2023-07-11,131.01755495460108,125.66874122702504,135.4161547577255,131.01755495460108,131.01755495460108,-0.3639798247434698,-0.3639798247434698,-0.3639798247434698,-0.3639798247434698,-0.3639798247434698,-0.3639798247434698,0.0,0.0,0.0,130.65357512985761
2023-07-12,131.15980514522286,125.57688560110357,135.2986166856649,131.15980514522286,131.15980514522286,-0.5417335025896453,-0.5417335025896453,-0.5417335025896453,-0.5417335025896453,-0.5417335025896453,-0.5417335025896453,0.0,0.0,0.0,130.61807164263323
2023-07-13,131.30205533584464,126.30487888539,135.75696144723204,131.30205533584464,131.30205533584464,-0.32804134038770927,-0.32804134038770927,-0.32804134038770927,-0.32804134038770927,-0.32804134038770927,-0.32804134038770927,0.0,0.0,0.0,130.97401399545694
2023-07-14,131.44430552646642,126.88787025058174,136.71619048857218,131.44430552646642,131.44430552646642,0.4894022606068558,0.4894022606068558,0.4894022606068558,0.4894022606068558,0.4894022606068558,0.4894022606068558,0.0,0.0,0.0,131.93370778707327
2023-07-17,131.87105609833176,127.25497643218388,136.67793823332275,131.87105609833176,131.87105609833176,0.11909043811223279,0.11909043811223279,0.11909043811223279,0.11909043811223279,0.11909043811223279,0.11909043811223279,0.0,0.0,0.0,131.990146536444
2023-07-18,132.01330628895354,126.40966654871967,136.55041841352562,132.01330628895354,132.01330628895354,-0.3639798247432405,-0.3639798247432405,-0.3639798247432405,-0.3639798247432405,-0.3639798247432405,-0.3639798247432405,0.0,0.0,0.0,131.6493264642103
2023-07-19,132.1555564795753,126.62740227121373,136.27966558782896,132.1555564795753,132.1555564795753,-0.5417335025896328,-0.5417335025896328,-0.5417335025896328,-0.5417335025896328,-0.5417335025896328,-0.5417335025896328,0.0,0.0,0.0,131.61382297698566
2023-07-20,132.29773067365397,126.96920337827505,136.5759652817687,132.29773067365397,132.29773067365397,-0.3280413403872559,-0.3280413403872559,-0.3280413403872559,-0.3280413403872559,-0.3280413403872559,-0.3280413403872559,0.0,0.0,0.0,131.96968933326673
2023-07-21,132.43990486773265,127.91779681076436,137.61635750716403,132.43990486773265,132.43990486773265,0.4894022606072304,0.4894022606072304,0.4894022606072304,0.4894022606072304,0.4894022606072304,0.4894022606072304,0.0,0.0,0.0,132.92930712833987
2023-07-24,132.86642744996868,127.97064406114683,137.89523884290202,132.86642744996868,132.86642744996868,0.11909043811329734,0.11909043811329734,0.11909043811329734,0.11909043811329734,0.11909043811329734,0.11909043811329734,0.0,0.0,0.0,132.98551788808197
2023-07-25,133.00860164404736,127.607964988868,137.65663730096605,133.00860164404736,133.00860164404736,-0.3639798247438148,-0.3639798247438148,-0.3639798247438148,-0.3639798247438148,-0.3639798247438148,-0.3639798247438148,0.0,0.0,0.0,132.64462181930355
2023-07-26,133.15077583812607,127.75610185987662,137.60273156227086,133.15077583812607,133.15077583812607,-0.5417335025900467,-0.5417335025900467,-0.5417335025900467,-0.5417335025900467,-0.5417335025900467,-0.5417335025900467,0.0,0.0,0.0,132.60904233553603
2023-07-27,133.29295003220471,127.86044785099995,137.8721228624437,133.29295003220471,133.29295003220471,-0.3280413403865799,-0.3280413403865799,-0.3280413403865799,-0.3280413403865799,-0.3280413403865799,-0.3280413403865799,0.0,0.0,0.0,132.96490869181812
2023-07-28,133.43512422628342,128.8035194428307,138.71021110519092,133.43512422628342,133.43512422628342,0.48940226060743663,0.48940226060743663,0.48940226060743663,0.48940226060743663,0.48940226060743663,0.48940226060743663,0.0,0.0,0.0,133.92452648689087
2023-07-31,133.86164680851942,129.03224693441922,138.58583280119223,133.86164680851942,133.86164680851942,0.11909043811330547,0.11909043811330547,0.11909043811330547,0.11909043811330547,0.11909043811330547,0.11909043811330547,0.0,0.0,0.0,133.98073724663274
2023-08-01,134.00381972711304,128.64384833571913,138.1824333117585,134.00381972711304,134.00381972711304,-0.3639798247435856,-0.3639798247435856,-0.3639798247435856,-0.3639798247435856,-0.3639798247435856,-0.3639798247435856,0.0,0.0,0.0,133.63983990236946
2023-08-02,134.14599264570668,128.39672716779964,138.5684877098539,134.14599264570668,134.14599264570668,-0.5417335025893216,-0.5417335025893216,-0.5417335025893216,-0.5417335025893216,-0.5417335025893216,-0.5417335025893216,0.0,0.0,0.0,133.60425914311736
2023-08-03,134.2881655643003,129.0510412587244,138.65257879273088,134.2881655643003,134.2881655643003,-0.3280413403863492,-0.3280413403863492,-0.3280413403863492,-0.3280413403863492,-0.3280413403863492,-0.3280413403863492,0.0,0.0,0.0,133.96012422391394
2023-08-04,134.43033848289392,130.140541443097,139.69329984221486,134.43033848289392,134.43033848289392,0.48940226060629594,0.48940226060629594,0.48940226060629594,0.48940226060629594,0.48940226060629594,0.48940226060629594,0.0,0.0,0.0,134.9197407435002
2023-08-07,134.8568572386748,130.03427130708644,140.06141868280045,134.8568572386748,134.8568572386748,0.11909043811243523,0.11909043811243523,0.11909043811243523,0.11909043811243523,0.11909043811243523,0.11909043811243523,0.0,0.0,0.0,134.97594767678723
2023-08-08,134.99903015726844,130.03498625586008,139.3807805192996,134.99903015726844,134.99903015726844,-0.3639798247441597,-0.3639798247441597,-0.3639798247441597,-0.3639798247441597,-0.3639798247441597,-0.3639798247441597,0.0,0.0,0.0,134.6350503325243
2023-08-09,135.14120307586205,129.76993781816932,139.5603342010529,135.14120307586205,135.14120307586205,-0.5417335025898788,-0.5417335025898788,-0.5417335025898788,-0.5417335025898788,-0.5417335025898788,-0.5417335025898788,0.0,0.0,0.0,134.59946957327216
2023-08-10,135.28337599445567,130.11797864450847,140.26247481315463,135.28337599445567,135.28337599445567,-0.32804134038567323,-0.32804134038567323,-0.32804134038567323,-0.32804134038567323,-0.32804134038567323,-0.32804134038567323,0.0,0.0,0.0,134.95533465407
2023-08-11,135.31382347748513,131.05225582139394,140.63942263574947,135.31382347748513,135.31382347748513,0.48940226060650205,0.48940226060650205,0.48940226060650205,0.48940226060650205,0.48940226060650205,0.48940226060650205,0.0,0.0,0.0,135.80322573809164
2023-08-14,135.40516592657352,130.65414104753077,140.38479448708782,135.40516592657352,135.40516592657352,0.11909043811332179,0.11909043811332179,0.11909043811332179,0.11909043811332179,0.11909043811332179,0.11909043811332179,0.0,0.0,0.0,135.52425636468683
2023-08-15,135.43561340960298,130.3317607482127,139.96779063233865,135.43561340960298,135.43561340960298,-0.36397982474257884,-0.36397982474257884,-0.36397982474257884,-0.36397982474257884,-0.36397982474257884,-0.36397982474257884,0.0,0.0,0.0,135.0716335848604
2023-08-16,135.46606089263244,130.0044763616655,139.29855010463586,135.46606089263244,135.46606089263244,-0.5417335025891535,-0.5417335025891535,-0.5417335025891535,-0.5417335025891535,-0.5417335025891535,-0.5417335025891535,0.0,0.0,0.0,134.9243273900433
2023-08-17,135.49650837566193,130.37204986951292,140.0278344697833,135.49650837566193,135.49650837566193,-0.3280413403849973,-0.3280413403849973,-0.3280413403849973,-0.3280413403849973,-0.3280413403849973,-0.3280413403849973,0.0,0.0,0.0,135.16846703527693
2023-08-18,135.52695585869137,131.14629666323935,140.83191576232736,135.52695585869137,135.52695585869137,0.4894022606068768,0.4894022606068768,0.4894022606068768,0.4894022606068768,0.4894022606068768,0.4894022606068768,0.0,0.0,0.0,136.01635811929825
2023-08-21,135.61829830777978,130.75144569667304,140.77620265619274,135.61829830777978,135.61829830777978,0.11909043811245151,0.11909043811245151,0.11909043811245151,0.11909043811245151,0.11909043811245151,0.11909043811245151,0.0,0.0,0.0,135.73738874589225
2023-08-22,135.64874579080922,130.4240012297313,140.1083799227492,135.64874579080922,135.64874579080922,-0.36397982474315305,-0.36397982474315305,-0.36397982474315305,-0.36397982474315305,-0.36397982474315305,-0.36397982474315305,0.0,0.0,0.0,135.28476596606606
2023-08-23,135.61267779613482,130.07190218960358,140.15069066568813,135.61267779613482,135.61267779613482,-0.5417335025895674,-0.5417335025895674,-0.5417335025895674,-0.5417335025895674,-0.5417335025895674,-0.5417335025895674,0.0,0.0,0.0,135.07094429354524
2023-08-24,135.57660980146042,130.04201620375795,140.08562900723595,135.57660980146042,135.57660980146042,-0.3280413403845439,-0.3280413403845439,-0.3280413403845439,-0.3280413403845439,-0.3280413403845439,-0.3280413403845439,0.0,0.0,0.0,135.24856846107588
2023-08-25,135.540541806786,131.21197627557535,140.784171075092,135.540541806786,135.540541806786,0.4894022606069146,0.4894022606069146,0.4894022606069146,0.4894022606069146,0.4894022606069146,0.4894022606069146,0.0,0.0,0.0,136.0299440673929
2023-08-28,135.43233782276278,130.6236333880172,140.55141076671785,135.43233782276278,135.43233782276278,0.11909043811158124,0.11909043811158124,0.11909043811158124,0.11909043811158124,0.11909043811158124,0.11909043811158124,0.0,0.0,0.0,135.55142826087436
2023-08-29,135.39626982808835,130.05495392352645,139.6683032950647,135.39626982808835,135.39626982808835,-0.3639798247429237,-0.3639798247429237,-0.3639798247429237,-0.3639798247429237,-0.3639798247429237,-0.3639798247429237,0.0,0.0,0.0,135.03229000334542
2023-08-30,135.36020183341395,130.14374571720703,139.8111377424074,135.36020183341395,135.36020183341395,-0.5417335025894118,-0.5417335025894118,-0.5417335025894118,-0.5417335025894118,-0.5417335025894118,-0.5417335025894118,0.0,0.0,0.0,134.81846833082454
2023-08-31,135.32413383873956,130.38884089792845,139.90008670376312,135.32413383873956,135.32413383873956,-0.32804134038664384,-0.32804134038664384,-0.32804134038664384,-0.32804134038664384,-0.32804134038664384,-0.32804134038664384,0.0,0.0,0.0,134.9960924983529
2023-09-01,135.28806584406516,131.32714343537404,140.65157415181892,135.28806584406516,135.28806584406516,0.4894022606072893,0.4894022606072893,0.4894022606072893,0.4894022606072893,0.4894022606072893,0.4894022606072893,0.0,0.0,0.0,135.77746810467244
2023-09-05,134.88734857503428,129.76045810829862,139.45486008132733,134.88734857503428,134.88734857503428,-0.3639798247421463,-0.3639798247421463,-0.3639798247421463,-0.3639798247421463,-0.3639798247421463,-0.3639798247421463,0.0,0.0,0.0,134.52336875029212
2023-09-06,134.78716925777658,129.23236078999474,139.15155072516902,134.78716925777658,134.78716925777658,-0.5417335025892561,-0.5417335025892561,-0.5417335025892561,-0.5417335025892561,-0.5417335025892561,-0.5417335025892561,0.0,0.0,0.0,134.24543575518732
2023-09-07,134.68698994051886,129.62042075887516,138.932765859667,134.68698994051886,134.68698994051886,-0.32804134038641314,-0.32804134038641314,-0.32804134038641314,-0.32804134038641314,-0.32804134038641314,-0.32804134038641314,0.0,0.0,0.0,134.35894860013244
2023-09-08,134.58681062326113,129.669092078105,140.10335071425973,134.58681062326113,134.58681062326113,0.4894022606076638,0.4894022606076638,0.4894022606076638,0.4894022606076638,0.4894022606076638,0.4894022606076638,0.0,0.0,0.0,135.0762128838688
2023-09-11,134.286272671488,129.43773054216075,139.03623737348678,134.286272671488,134.286272671488,0.11909043811177553,0.11909043811177553,0.11909043811177553,0.11909043811177553,0.11909043811177553,0.11909043811177553,0.0,0.0,0.0,134.4053631095998
2023-09-12,134.18609335423028,128.80399374027218,139.01079118259332,134.18609335423028,134.18609335423028,-0.363979824741917,-0.363979824741917,-0.363979824741917,-0.363979824741917,-0.363979824741917,-0.363979824741917,0.0,0.0,0.0,133.82211352948838
2023-09-13,134.08591403697258,128.7784859486109,138.25289083399997,134.08591403697258,134.08591403697258,-0.5417335025891005,-0.5417335025891005,-0.5417335025891005,-0.5417335025891005,-0.5417335025891005,-0.5417335025891005,0.0,0.0,0.0,133.5441805343835
2023-09-14,133.98569169058382,128.63402591962605,138.76447687524075,133.98569169058382,133.98569169058382,-0.3280413403857372,-0.3280413403857372,-0.3280413403857372,-0.3280413403857372,-0.3280413403857372,-0.3280413403857372,0.0,0.0,0.0,133.65765035019808
2023-09-15,133.88546934419506,129.52599651188524,139.08911732762297,133.88546934419506,133.88546934419506,0.48940226060787007,0.48940226060787007,0.48940226060787007,0.48940226060787007,0.48940226060787007,0.48940226060787007,0.0,0.0,0.0,134.37487160480293
2023-09-18,133.5848023050288,128.6053344745742,138.50152525830018,133.5848023050288,133.5848023050288,0.1190904381126621,0.1190904381126621,0.1190904381126621,0.1190904381126621,0.1190904381126621,0.1190904381126621,0.0,0.0,0.0,133.70389274314147
2023-09-19,133.48457995864004,128.42417892722128,138.26098029143688,133.48457995864004,133.48457995864004,-0.36397982474329477,-0.36397982474329477,-0.36397982474329477,-0.36397982474329477,-0.36397982474329477,-0.36397982474329477,0.0,0.0,0.0,133.12060013389674
2023-09-20,133.3843576122513,128.31708880560547,138.00443396442867,133.3843576122513,133.3843576122513,-0.5417335025895144,-0.5417335025895144,-0.5417335025895144,-0.5417335025895144,-0.5417335025895144,-0.5417335025895144,0.0,0.0,0.0,132.84262410966178
2023-09-21,133.28413526586255,127.94179370152952,137.73229113342535,133.28413526586255,133.28413526586255,-0.32804134038528376,-0.32804134038528376,-0.32804134038528376,-0.32804134038528376,-0.32804134038528376,-0.32804134038528376,0.0,0.0,0.0,132.95609392547726
2023-09-22,133.18391291947378,128.84930032592712,138.25600351436634,133.18391291947378,133.18391291947378,0.4894022606067293,0.4894022606067293,0.4894022606067293,0.4894022606067293,0.4894022606067293,0.4894022606067293,0.0,0.0,0.0,133.67331518008052
2023-09-25,132.88324588030753,127.78427102685906,137.75087396051674,132.88324588030753,132.88324588030753,0.11909043811179186,0.11909043811179186,0.11909043811179186,0.11909043811179186,0.11909043811179186,0.11909043811179186,0.0,0.0,0.0,133.0023363184193
2023-09-26,132.78302353622152,127.68503962592361,137.1135065263451,132.78302353622152,132.78302353622152,-0.36397982474306556,-0.36397982474306556,-0.36397982474306556,-0.36397982474306556,-0.36397982474306556,-0.36397982474306556,0.0,0.0,0.0,132.41904371147845
2023-09-27,132.6828011921355,127.6072632891836,137.00996174898256,132.6828011921355,132.6828011921355,-0.5417335025895019,-0.5417335025895019,-0.5417335025895019,-0.5417335025895019,-0.5417335025895019,-0.5417335025895019,0.0,0.0,0.0,132.14106768954602
2023-09-28,132.5825788480495,127.33782963012729,137.27522780557436,132.5825788480495,132.5825788480495,-0.32804134038483046,-0.32804134038483046,-0.32804134038483046,-0.32804134038483046,-0.32804134038483046,-0.32804134038483046,0.0,0.0,0.0,132.25453750766468
2023-09-29,132.4823565039635,128.55395078134165,138.24676682121392,132.4823565039635,132.4823565039635,0.4894022606067673,0.4894022606067673,0.4894022606067673,0.4894022606067673,0.4894022606067673,0.4894022606067673,0.0,0.0,0.0,132.97175876457027
2023-10-02,132.1816894717055,127.01442894805062,136.94257298172772,132.1816894717055,132.1816894717055,0.11909043811179999,0.11909043811179999,0.11909043811179999,0.11909043811179999,0.11909043811179999,0.11909043811179999,0.0,0.0,0.0,132.30077990981732
2023-10-03,132.08146712761948,126.55400089604922,136.5791026395637,132.08146712761948,132.08146712761948,-0.36397982474283624,-0.36397982474283624,-0.36397982474283624,-0.36397982474283624,-0.36397982474283624,-0.36397982474283624,0.0,0.0,0.0,131.71748730287663
2023-10-04,131.98124478353347,126.76354043975233,136.56255244133885,131.98124478353347,131.98124478353347,-0.5417335025899157,-0.5417335025899157,-0.5417335025899157,-0.5417335025899157,-0.5417335025899157,-0.5417335025899157,0.0,0.0,0.0,131.43951128094355
2023-10-05,131.88102243944746,126.77196796464568,136.68970152791823,131.88102243944746,131.88102243944746,-0.32804134038437704,-0.32804134038437704,-0.32804134038437704,-0.32804134038437704,-0.32804134038437704,-0.32804134038437704,0.0,0.0,0.0,131.5529810990631
2023-10-06,131.89572951298197,127.43046903751953,137.49646881682943,131.89572951298197,131.89572951298197,0.4894022606071419,0.4894022606071419,0.4894022606071419,0.4894022606071419,0.4894022606071419,0.4894022606071419,0.0,0.0,0.0,132.3851317735891
2023-10-09,131.93985073358544,127.09613471771732,137.38469486054402,131.93985073358544,131.93985073358544,0.11909043811286453,0.11909043811286453,0.11909043811286453,0.11909043811286453,0.11909043811286453,0.11909043811286453,0.0,0.0,0.0,132.0589411716983
2023-10-10,131.95455780711993,126.73613359406455,136.45333347722178,131.95455780711993,131.95455780711993,-0.3639798247442139,-0.3639798247442139,-0.3639798247442139,-0.3639798247442139,-0.3639798247442139,-0.3639798247442139,0.0,0.0,0.0,131.59057798237572
2023-10-11,131.96926488065444,126.35744889026596,136.18463243564474,131.96926488065444,131.96926488065444,-0.5417335025891907,-0.5417335025891907,-0.5417335025891907,-0.5417335025891907,-0.5417335025891907,-0.5417335025891907,0.0,0.0,0.0,131.42753137806525
2023-10-12,131.98397195418892,126.57026511019458,136.41731573852903,131.98397195418892,131.98397195418892,-0.32804134038370114,-0.32804134038370114,-0.32804134038370114,-0.32804134038370114,-0.32804134038370114,-0.32804134038370114,0.0,0.0,0.0,131.65593061380522
2023-10-13,131.9986790277234,127.78477561268812,137.33941079061776,131.9986790277234,131.9986790277234,0.48940226060600117,0.48940226060600117,0.48940226060600117,0.48940226060600117,0.48940226060600117,0.48940226060600117,0.0,0.0,0.0,132.4880812883294
2023-10-16,132.04280024832687,127.08407704263159,137.35613042542744,132.04280024832687,132.04280024832687,0.11909043811287263,0.11909043811287263,0.11909043811287263,0.11909043811287263,0.11909043811287263,0.11909043811287263,0.0,0.0,0.0,132.16189068643973
2023-10-17,132.05750732186138,126.49315621776685,136.4577874723546,132.05750732186138,132.05750732186138,-0.36397982474398477,-0.36397982474398477,-0.36397982474398477,-0.36397982474398477,-0.36397982474398477,-0.36397982474398477,0.0,0.0,0.0,131.6935274971174
2023-10-18,132.26990720361545,126.81326471768847,136.63028087749933,132.26990720361545,132.26990720361545,-0.5417335025896045,-0.5417335025896045,-0.5417335025896045,-0.5417335025896045,-0.5417335025896045,-0.5417335025896045,0.0,0.0,0.0,131.72817370102584
2023-10-19,132.4823070853695,127.3559611472438,136.85527276991036,132.4823070853695,132.4823070853695,-0.3280413403862462,-0.3280413403862462,-0.3280413403862462,-0.3280413403862462,-0.3280413403862462,-0.3280413403862462,0.0,0.0,0.0,132.15426574498326
2023-10-20,132.69470696712355,128.07354397443,138.16557654256818,132.69470696712355,132.69470696712355,0.4894022606063757,0.4894022606063757,0.4894022606063757,0.4894022606063757,0.4894022606063757,0.4894022606063757,0.0,0.0,0.0,133.18410922772992
2023-10-23,133.33190661238575,128.40073000623056,138.4743411443773,133.33190661238575,133.33190661238575,0.11909043811288084,0.11909043811288084,0.11909043811288084,0.11909043811288084,0.11909043811288084,0.11909043811288084,0.0,0.0,0.0,133.45099705049864
2023-10-24,133.54430649413982,127.93037127054112,137.73048957479656,133.54430649413982,133.54430649413982,-0.36397982474240376,-0.36397982474240376,-0.36397982474240376,-0.36397982474240376,-0.36397982474240376,-0.36397982474240376,0.0,0.0,0.0,133.1803266693974
2023-10-25,133.75670637589386,128.35334885204222,137.92067993514948,133.75670637589386,133.75670637589386,-0.5417335025900182,-0.5417335025900182,-0.5417335025900182,-0.5417335025900182,-0.5417335025900182,-0.5417335025900182,0.0,0.0,0.0,133.21497287330385
2023-10-26,133.96910625764792,128.81972476396183,138.4910353435351,133.96910625764792,133.96910625764792,-0.3280413403855703,-0.3280413403855703,-0.3280413403855703,-0.3280413403855703,-0.3280413403855703,-0.3280413403855703,0.0,0.0,0.0,133.64106491726236
2023-10-27,134.181506139402,129.5702313413206,139.16502602544202,134.181506139402,134.181506139402,0.489402260606582,0.489402260606582,0.489402260606582,0.489402260606582,0.489402260606582,0.489402260606582,0.0,0.0,0.0,134.67090840000859
2023-10-30,135.0665612453281,130.22558748537912,140.06541288933917,135.0665612453281,135.0665612453281,0.119090438112889,0.119090438112889,0.119090438112889,0.119090438112889,0.119090438112889,0.119090438112889,0.0,0.0,0.0,135.185651683441
2023-10-31,135.36157961397015,129.84343885997694,139.81601128188768,135.36157961397015,135.36157961397015,-0.36397982474217444,-0.36397982474217444,-0.36397982474217444,-0.36397982474217444,-0.36397982474217444,-0.36397982474217444,0.0,0.0,0.0,134.99759978922796
2023-11-01,135.65659798261217,130.33267339773647,140.10583986907142,135.65659798261217,135.65659798261217,-0.5417335025892932,-0.5417335025892932,-0.5417335025892932,-0.5417335025892932,-0.5417335025892932,-0.5417335025892932,0.0,0.0,0.0,135.11486448002287
2023-11-02,135.95161635125422,130.93588782876176,140.3889082734505,135.95161635125422,135.95161635125422,-0.3280413403853396,-0.3280413403853396,-0.3280413403853396,-0.3280413403853396,-0.3280413403853396,-0.3280413403853396,0.0,0.0,0.0,135.62357501086888
2023-11-03,136.24663471989626,131.7366615848241,141.77920439323333,136.24663471989626,136.24663471989626,0.48940226060678826,0.48940226060678826,0.48940226060678826,0.48940226060678826,0.48940226060678826,0.48940226060678826,0.0,0.0,0.0,136.73603698050306
2023-11-06,137.1316898258224,132.3495695366611,142.43789662456913,137.1316898258224,137.1316898258224,0.11909043811201872,0.11909043811201872,0.11909043811201872,0.11909043811201872,0.11909043811201872,0.11909043811201872,0.0,0.0,0.0,137.25078026393442
